Date,Open,High,Low,Close,Tick Volume,Volume
2018.11.14 09:00,3836.139,3837.653,3835.634,3837.653,565,1444
2018.11.14 09:01,3836.6440000000002,3838.6620000000003,3833.112,3838.157,2102,5593
2018.11.14 09:02,3838.157,3840.175,3837.1479999999997,3840.175,1215,3050
2018.11.14 09:03,3839.671,3843.203,3839.671,3843.203,1443,3226
2018.11.14 09:04,3843.203,3844.212,3841.185,3843.7070000000003,1295,3298
2018.11.14 09:05,3843.7070000000003,3846.23,3843.203,3844.212,1683,4163
2018.11.14 09:06,3844.212,3847.239,3844.212,3846.735,1552,4283
2018.11.14 09:07,3846.735,3848.7529999999997,3845.7259999999997,3847.239,1624,4254
2018.11.14 09:08,3846.735,3848.248,3846.735,3847.744,780,2058
2018.11.14 09:09,3847.744,3848.7529999999997,3847.239,3847.744,629,1802
2018.11.14 09:10,3847.239,3849.762,3847.239,3849.257,1669,4225
2018.11.14 09:11,3849.257,3850.2670000000003,3849.257,3849.762,905,2140
2018.11.14 09:12,3849.762,3850.2670000000003,3848.248,3849.762,1013,2802
2018.11.14 09:13,3849.762,3850.2670000000003,3848.248,3848.248,845,2394
2018.11.14 09:14,3848.7529999999997,3848.7529999999997,3847.239,3847.744,1246,3205
2018.11.14 09:15,3847.239,3848.248,3845.7259999999997,3846.23,1487,3526
2018.11.14 09:16,3846.735,3850.7709999999997,3845.7259999999997,3850.7709999999997,2091,4675
2018.11.14 09:17,3850.2670000000003,3852.789,3849.762,3851.276,2446,5660
2018.11.14 09:18,3851.276,3854.808,3851.276,3854.303,2192,5369
2018.11.14 09:19,3854.303,3854.808,3847.744,3848.7529999999997,3136,8093
2018.11.14 09:20,3848.7529999999997,3849.257,3845.7259999999997,3847.239,1897,4569
2018.11.14 09:21,3846.735,3848.7529999999997,3846.735,3848.248,865,2262
2018.11.14 09:22,3848.7529999999997,3849.762,3848.248,3849.257,819,1957
2018.11.14 09:23,3849.257,3849.257,3843.7070000000003,3844.212,1722,3875
2018.11.14 09:24,3844.716,3844.716,3843.203,3844.212,1426,3670
2018.11.14 09:25,3844.212,3844.716,3840.68,3842.1940000000004,2519,6879
2018.11.14 09:26,3841.6890000000003,3842.1940000000004,3840.175,3841.6890000000003,1163,3189
2018.11.14 09:27,3841.185,3843.7070000000003,3840.68,3842.698,1364,3475
2018.11.14 09:28,3842.698,3842.698,3838.157,3839.1659999999997,1758,4227
2018.11.14 09:29,3839.1659999999997,3839.1659999999997,3837.1479999999997,3837.653,1244,3527
2018.11.14 09:30,3837.653,3837.653,3836.6440000000002,3837.1479999999997,1335,3051
2018.11.14 09:31,3836.6440000000002,3837.653,3836.6440000000002,3837.1479999999997,561,1488
2018.11.14 09:32,3837.1479999999997,3837.653,3835.13,3835.13,1681,4716
2018.11.14 09:33,3835.13,3837.1479999999997,3834.625,3836.6440000000002,1863,5772
2018.11.14 09:34,3836.6440000000002,3837.653,3835.634,3836.139,1107,3179
2018.11.14 09:35,3835.634,3840.175,3834.625,3839.671,3215,8550
2018.11.14 09:36,3839.671,3841.185,3837.653,3839.1659999999997,1939,5397
2018.11.14 09:37,3839.1659999999997,3839.671,3837.653,3838.157,567,1684
2018.11.14 09:38,3838.157,3838.6620000000003,3835.634,3838.6620000000003,1533,3878
2018.11.14 09:39,3838.157,3838.6620000000003,3837.1479999999997,3838.6620000000003,498,1292
2018.11.14 09:40,3838.157,3839.671,3837.653,3838.157,704,1593
2018.11.14 09:41,3837.653,3839.1659999999997,3835.634,3836.139,982,2633
2018.11.14 09:42,3836.139,3839.671,3836.139,3839.1659999999997,911,2058
2018.11.14 09:43,3839.1659999999997,3840.68,3838.157,3838.157,1237,3030
2018.11.14 09:44,3838.6620000000003,3840.68,3838.6620000000003,3840.68,604,1644
2018.11.14 09:45,3840.68,3843.203,3840.175,3842.1940000000004,2419,6769
2018.11.14 09:46,3842.1940000000004,3842.1940000000004,3839.1659999999997,3840.175,1292,3220
2018.11.14 09:47,3840.175,3841.185,3837.653,3838.6620000000003,1020,2703
2018.11.14 09:48,3838.157,3839.1659999999997,3836.6440000000002,3838.6620000000003,1194,2729
2018.11.14 09:49,3839.1659999999997,3841.185,3838.6620000000003,3841.185,1063,2704
2018.11.14 09:50,3841.185,3843.203,3840.68,3841.185,1777,4372
2018.11.14 09:51,3841.185,3843.7070000000003,3840.175,3843.7070000000003,1061,2648
2018.11.14 09:52,3843.7070000000003,3845.7259999999997,3842.698,3844.716,2300,6193
2018.11.14 09:53,3844.716,3845.7259999999997,3842.698,3843.203,1162,3425
2018.11.14 09:54,3843.203,3843.7070000000003,3842.698,3843.7070000000003,523,1553
2018.11.14 09:55,3844.212,3845.7259999999997,3843.203,3845.2209999999995,1223,3405
2018.11.14 09:56,3845.2209999999995,3848.7529999999997,3844.716,3847.744,2749,7405
2018.11.14 09:57,3847.744,3849.762,3847.744,3848.7529999999997,2027,5464
2018.11.14 09:58,3848.248,3851.276,3848.248,3849.257,2540,7398
2018.11.14 09:59,3849.257,3850.7709999999997,3848.7529999999997,3849.762,1249,3505
2018.11.14 10:00,3849.762,3850.7709999999997,3848.248,3849.257,1202,3406
2018.11.14 10:01,3849.257,3850.2670000000003,3847.744,3849.257,1046,2762
2018.11.14 10:02,3849.257,3850.7709999999997,3849.257,3850.2670000000003,914,2270
2018.11.14 10:03,3850.2670000000003,3850.7709999999997,3847.744,3848.7529999999997,903,2549
2018.11.14 10:04,3848.7529999999997,3849.257,3847.239,3847.744,917,2108
2018.11.14 10:05,3847.239,3848.7529999999997,3846.735,3847.239,1115,2864
2018.11.14 10:06,3847.239,3848.7529999999997,3846.735,3846.735,638,1987
2018.11.14 10:07,3847.239,3851.78,3846.735,3851.276,1560,4210
2018.11.14 10:08,3851.276,3853.798,3849.762,3852.789,3149,8379
2018.11.14 10:09,3852.285,3853.2940000000003,3852.285,3852.285,647,1880
2018.11.14 10:10,3852.285,3855.817,3852.285,3855.817,2021,5323
2018.11.14 10:11,3855.817,3856.321,3854.808,3855.312,2332,6502
2018.11.14 10:12,3855.817,3856.8259999999996,3854.303,3854.808,1403,3863
2018.11.14 10:13,3854.808,3855.817,3853.798,3854.303,1017,2558
2018.11.14 10:14,3853.798,3855.817,3852.789,3853.2940000000003,1301,3238
2018.11.14 10:15,3852.789,3853.2940000000003,3851.78,3852.285,1151,2565
2018.11.14 10:16,3852.285,3853.2940000000003,3851.78,3852.789,478,1336
2018.11.14 10:17,3852.789,3855.817,3851.78,3855.817,1442,3787
2018.11.14 10:18,3855.817,3858.844,3855.312,3857.835,2653,7047
2018.11.14 10:19,3858.3390000000004,3858.3390000000004,3853.2940000000003,3855.312,2615,6644
2018.11.14 10:20,3854.808,3856.321,3853.798,3854.303,1108,3363
2018.11.14 10:21,3854.303,3854.808,3852.789,3854.808,980,2456
2018.11.14 10:22,3854.808,3855.817,3853.798,3853.798,1012,2783
2018.11.14 10:23,3853.798,3856.321,3853.798,3854.808,657,1788
2018.11.14 10:24,3854.808,3855.817,3852.789,3853.798,914,2243
2018.11.14 10:25,3853.2940000000003,3857.33,3853.2940000000003,3857.33,1285,3427
2018.11.14 10:26,3856.8259999999996,3857.33,3853.798,3854.808,1089,3031
2018.11.14 10:27,3854.808,3857.33,3854.808,3854.808,921,2349
2018.11.14 10:28,3854.808,3856.321,3853.798,3853.798,802,2133
2018.11.14 10:29,3853.798,3855.312,3852.789,3855.312,976,2697
2018.11.14 10:30,3855.312,3855.817,3852.789,3852.789,846,2412
2018.11.14 10:31,3852.789,3855.312,3852.285,3853.2940000000003,808,2206
2018.11.14 10:32,3853.2940000000003,3855.312,3852.285,3853.2940000000003,939,2888
2018.11.14 10:33,3853.2940000000003,3853.2940000000003,3850.7709999999997,3851.276,1740,4902
2018.11.14 10:34,3851.276,3853.2940000000003,3850.2670000000003,3852.789,1786,4959
2018.11.14 10:35,3852.789,3852.789,3850.7709999999997,3851.78,714,2058
2018.11.14 10:36,3851.78,3853.2940000000003,3851.276,3852.789,587,1739
2018.11.14 10:37,3852.789,3853.2940000000003,3850.7709999999997,3850.7709999999997,662,1709
2018.11.14 10:38,3850.7709999999997,3852.285,3850.7709999999997,3851.276,437,1219
2018.11.14 10:39,3851.276,3851.78,3849.762,3849.762,829,2164
2018.11.14 10:40,3849.762,3850.7709999999997,3848.248,3848.7529999999997,1673,4252
2018.11.14 10:41,3848.7529999999997,3849.257,3847.744,3849.257,1193,3200
2018.11.14 10:42,3849.257,3849.257,3846.735,3848.248,1364,4102
2018.11.14 10:43,3848.248,3848.7529999999997,3846.23,3846.23,1128,3515
2018.11.14 10:44,3846.23,3847.239,3843.7070000000003,3844.212,2428,6625
2018.11.14 10:45,3844.716,3844.716,3842.698,3843.7070000000003,2161,5745
2018.11.14 10:46,3843.203,3843.7070000000003,3841.185,3842.1940000000004,1710,4286
2018.11.14 10:47,3841.6890000000003,3842.698,3841.185,3842.698,969,2934
2018.11.14 10:48,3842.1940000000004,3843.7070000000003,3841.6890000000003,3843.203,1003,2908
2018.11.14 10:49,3843.203,3843.203,3841.185,3842.1940000000004,1067,2874
2018.11.14 10:50,3841.6890000000003,3842.698,3840.68,3842.698,889,2500
2018.11.14 10:51,3842.698,3843.7070000000003,3842.1940000000004,3843.203,690,2478
2018.11.14 10:52,3843.203,3844.212,3841.6890000000003,3844.212,640,1733
2018.11.14 10:53,3844.212,3844.212,3840.68,3843.203,1267,3383
2018.11.14 10:54,3843.203,3844.212,3841.6890000000003,3843.7070000000003,732,1924
2018.11.14 10:55,3844.212,3846.23,3843.203,3845.7259999999997,1900,5070
2018.11.14 10:56,3845.7259999999997,3848.7529999999997,3845.2209999999995,3847.744,2035,5509
2018.11.14 10:57,3847.744,3848.248,3845.7259999999997,3847.239,914,2566
2018.11.14 10:58,3847.744,3848.7529999999997,3846.735,3847.744,842,2130
2018.11.14 10:59,3847.744,3847.744,3845.2209999999995,3845.7259999999997,1236,3437
2018.11.14 11:00,3845.2209999999995,3847.239,3845.2209999999995,3846.735,1060,2915
2018.11.14 11:01,3846.23,3847.239,3842.698,3844.212,1861,5371
2018.11.14 11:02,3843.7070000000003,3845.7259999999997,3841.6890000000003,3843.203,1668,5235
2018.11.14 11:03,3843.203,3843.203,3841.185,3842.1940000000004,1170,3460
2018.11.14 11:04,3842.1940000000004,3842.698,3839.1659999999997,3840.175,2475,7313
2018.11.14 11:05,3840.68,3840.68,3839.1659999999997,3839.671,1307,3356
2018.11.14 11:06,3839.671,3842.1940000000004,3839.1659999999997,3841.185,1529,4426
2018.11.14 11:07,3840.68,3841.6890000000003,3839.671,3840.175,768,2815
2018.11.14 11:08,3840.175,3840.68,3838.157,3839.671,1457,4510
2018.11.14 11:09,3839.671,3841.6890000000003,3839.1659999999997,3839.671,906,2639
2018.11.14 11:10,3840.175,3840.175,3838.157,3839.1659999999997,618,1913
2018.11.14 11:11,3838.6620000000003,3839.1659999999997,3835.634,3836.6440000000002,2784,8383
2018.11.14 11:12,3837.1479999999997,3839.671,3836.6440000000002,3839.1659999999997,996,2566
2018.11.14 11:13,3839.1659999999997,3840.175,3835.634,3835.634,1822,5480
2018.11.14 11:14,3836.139,3837.653,3835.634,3837.1479999999997,1045,2639
2018.11.14 11:15,3837.1479999999997,3837.653,3835.634,3837.653,721,2103
2018.11.14 11:16,3837.653,3840.175,3837.1479999999997,3840.175,1389,3901
2018.11.14 11:17,3839.671,3840.175,3837.653,3838.6620000000003,865,2818
2018.11.14 11:18,3838.157,3838.6620000000003,3837.1479999999997,3838.157,449,1372
2018.11.14 11:19,3838.157,3838.6620000000003,3837.1479999999997,3838.157,500,1397
2018.11.14 11:20,3838.6620000000003,3840.175,3837.653,3840.175,723,2114
2018.11.14 11:21,3840.175,3841.6890000000003,3839.671,3840.175,1364,3795
2018.11.14 11:22,3840.175,3840.175,3836.6440000000002,3839.1659999999997,1349,3675
2018.11.14 11:23,3838.6620000000003,3840.175,3838.6620000000003,3838.6620000000003,692,2067
2018.11.14 11:24,3839.1659999999997,3839.1659999999997,3836.139,3837.1479999999997,917,2224
2018.11.14 11:25,3836.6440000000002,3837.653,3836.139,3837.1479999999997,463,1071
2018.11.14 11:26,3836.6440000000002,3837.1479999999997,3836.139,3836.6440000000002,162,356
2018.11.14 11:27,3837.1479999999997,3838.6620000000003,3836.6440000000002,3838.157,355,784
2018.11.14 11:28,3838.157,3838.6620000000003,3836.6440000000002,3837.1479999999997,156,508
2018.11.14 11:29,3837.653,3838.157,3836.6440000000002,3837.1479999999997,206,535
2018.11.14 11:30,3836.6440000000002,3837.1479999999997,3827.562,3828.571,6663,19768
2018.11.14 11:31,3828.571,3830.0840000000003,3822.5159999999996,3825.039,4867,17813
2018.11.14 11:32,3825.5429999999997,3827.562,3822.5159999999996,3826.048,3572,11662
2018.11.14 11:33,3826.552,3827.0570000000002,3824.534,3826.552,1941,6017
2018.11.14 11:34,3826.552,3826.552,3822.5159999999996,3823.02,2265,6536
2018.11.14 11:35,3822.5159999999996,3823.525,3819.993,3822.5159999999996,2882,8958
2018.11.14 11:36,3822.5159999999996,3824.03,3818.9840000000004,3819.993,2121,6286
2018.11.14 11:37,3819.993,3822.5159999999996,3818.9840000000004,3822.011,2174,6514
2018.11.14 11:38,3822.011,3824.03,3821.507,3824.03,1334,3915
2018.11.14 11:39,3824.03,3825.5429999999997,3823.02,3825.039,2449,8050
2018.11.14 11:40,3825.5429999999997,3826.552,3824.534,3826.552,1898,6028
2018.11.14 11:41,3826.048,3826.552,3823.02,3823.525,1869,5671
2018.11.14 11:42,3824.03,3828.066,3823.525,3826.048,2482,7993
2018.11.14 11:43,3825.5429999999997,3826.048,3822.011,3822.5159999999996,1942,5697
2018.11.14 11:44,3822.5159999999996,3824.03,3819.489,3819.993,1856,5009
2018.11.14 11:45,3819.993,3821.507,3818.4790000000003,3818.9840000000004,2188,6832
2018.11.14 11:46,3818.9840000000004,3819.993,3817.47,3818.9840000000004,1951,6160
2018.11.14 11:47,3818.4790000000003,3818.4790000000003,3815.452,3817.47,3398,10636
